id,sid,sx,sy,eid,ex,ey,num,time,max
300,209,118.2008385,24.4956138,208,118.2006286,24.49690385,470,12,856
322,217,118.2038882,24.4949513,182,118.2033806,24.4969091,306,12,1008
371,234,118.2041566,24.49402049,235,118.2042993,24.49244035,164,12,1008
405,235,118.2042993,24.49244035,245,118.2039044,24.49036031,36,12,856
376,238,118.2008087,24.49269072,206,118.2008194,24.49428777,235,12,1008
385,238,118.2008087,24.49269072,240,118.2003091,24.49058137,832,12,1008
395,240,118.2003091,24.49058137,244,118.198852,24.49087384,2290,12,1008
393,243,118.1993321,24.49272,244,118.198852,24.49087384,1359,12,1008
392,244,118.198852,24.49087384,243,118.1993321,24.49272,4217,12,1008
489,244,118.198852,24.49087384,278,118.1964804,24.49125042,2950,12,1008
531,251,118.2035872,24.48953466,297,118.2032897,24.48891166,182,12,453
434,255,118.1945341,24.49405849,199,118.1946976,24.49528905,7400,12,1713
441,255,118.1945341,24.49405849,259,118.1945043,24.49211796,302,12,1713
440,259,118.1945043,24.49211796,255,118.1945341,24.49405849,5727,12,1713
450,261,118.1929646,24.49479039,201,118.1932617,24.49569742,1935,12,705
473,266,118.192609,24.49357461,270,118.1927913,24.49265572,597,12,705
488,278,118.1964804,24.49125042,244,118.198852,24.49087384,2678,12,1008
1057,278,118.1964804,24.49125042,277,118.1947334,24.49136427,1793,12,856
495,279,118.19413,24.4902268,280,118.1938897,24.48882923,109,12,1008
494,280,118.1938897,24.48882923,279,118.19413,24.4902268,1447,12,1008
503,280,118.1938897,24.48882923,283,118.1933238,24.48748071,235,12,1008
502,283,118.1933238,24.48748071,280,118.1938897,24.48882923,1398,12,1008
548,301,118.2028478,24.48804985,304,118.2014941,24.48527326,164,12,1008
547,304,118.2014941,24.48527326,301,118.2028478,24.48804985,579,12,1008
642,304,118.2014941,24.48527326,343,118.2006789,24.4833226,164,12,1008
641,343,118.2006789,24.4833226,304,118.2014941,24.48527326,470,12,1008
658,351,118.1932078,24.48599548,352,118.1948672,24.48532282,297,12,1008
657,352,118.1948672,24.48532282,351,118.1932078,24.48599548,2748,12,1008
659,354,118.19802,24.48397351,353,118.1957568,24.48495669,37,12,1008
688,363,118.1995556,24.48106168,362,118.2003233,24.48239022,705,12,856
771,382,118.1915082,24.48390213,396,118.1907993,24.48244597,399,12,856
746,384,118.1918336,24.48386186,383,118.192428,24.48524636,470,12,1008
773,384,118.1918336,24.48386186,397,118.1907795,24.48161194,467,12,856
759,390,118.1940636,24.48394469,391,118.1937282,24.48305447,904,12,554
763,391,118.1937282,24.48305447,392,118.193125,24.48200444,705,12,705
764,393,118.1945519,24.48271123,391,118.1937282,24.48305447,470,12,554
768,395,118.196897,24.48179809,354,118.19802,24.48397351,2404,12,856
772,397,118.1907795,24.48161194,384,118.1918336,24.48386186,933,12,856
836,419,118.1956802,24.47951568,409,118.194148,24.48017916,470,12,1008
1257,573,118.2029461,24.49119808,254,118.2024083,24.48988401,983,12,164
1092,26,118.1946378,24.51064543,503,118.1933791,24.51140735,607,13,504
470,32,118.1959306,24.50821225,31,118.1961226,24.5096796,5366,13,2016
71,33,118.1957203,24.50713071,126,118.1952792,24.50575812,172,13,2016
961,49,118.1980189,24.51098186,53,118.1979515,24.51209628,352,13,352
983,53,118.1979515,24.51209628,54,118.1974916,24.51334934,645,13,428
1049,57,118.1987173,24.51533141,56,118.1975297,24.51456931,1054,13,352
1071,58,118.1991109,24.5153855,57,118.1987173,24.51533141,490,13,100
1094,59,118.1993022,24.51561468,58,118.1991109,24.5153855,490,13,70
1389,64,118.2014683,24.51516528,71,118.2016504,24.51481484,663,13,126
1281,66,118.198525,24.51599731,59,118.1993022,24.51561468,107,13,277
1393,71,118.2016504,24.51481484,72,118.2018427,24.51389338,252,13,554
1421,73,118.2020638,24.5134641,86,118.2026397,24.51177062,252,13,856
1430,87,118.2023423,24.51144584,48,118.2010099,24.51102113,328,13,1285
20,101,118.2042224,24.50782179,102,118.2043085,24.50694379,645,13,554
72,126,118.1952792,24.50575812,33,118.1957203,24.50713071,597,13,2016
87,131,118.1975214,24.50381595,129,118.1958833,24.50377013,68,13,1008
96,131,118.1975214,24.50381595,132,118.1992743,24.50380704,235,13,1008
95,132,118.1992743,24.50380704,131,118.1975214,24.50381595,235,13,1008
99,134,118.2008175,24.50381376,132,118.1992743,24.50380704,633,13,1008
103,136,118.2033965,24.50272089,135,118.2018236,24.50323678,398,13,856
164,136,118.2033965,24.50272089,159,118.2029743,24.50066631,317,13,856
172,137,118.2037711,24.50262453,162,118.2034446,24.50170228,586,13,554
156,141,118.1993983,24.50203491,156,118.1994072,24.50050697,470,13,1008
142,142,118.1958249,24.50185552,152,118.1965815,24.5002015,669,13,856
121,143,118.1943111,24.50197753,142,118.1958249,24.50185552,434,13,856
141,152,118.1965815,24.5002015,142,118.1958249,24.50185552,434,13,856
144,152,118.1965815,24.5002015,153,118.1950299,24.49961974,443,13,1008
154,152,118.1965815,24.5002015,156,118.1994072,24.50050697,1701,13,1008
143,153,118.1950299,24.49961974,152,118.1965815,24.5002015,2242,13,1008
149,154,118.194589,24.49968586,143,118.1943111,24.50197753,1072,13,2016
155,156,118.1994072,24.50050697,141,118.1993983,24.50203491,856,13,1008
153,156,118.1994072,24.50050697,152,118.1965815,24.5002015,2570,13,1008
163,159,118.2029743,24.50066631,136,118.2033965,24.50272089,210,13,856
174,162,118.2034446,24.50170228,163,118.2032421,24.50064899,829,13,705
253,166,118.204297,24.49922681,188,118.2049736,24.4973307,122,13,1008
223,176,118.2012049,24.49954814,180,118.1994123,24.49944483,199,13,1008
230,181,118.2014151,24.49800378,176,118.2012049,24.49954814,796,13,1008
289,196,118.1988556,24.49614206,204,118.1992565,24.49380775,434,13,856
281,198,118.1951292,24.49700371,199,118.1946976,24.49528905,470,13,1411
288,204,118.1992565,24.49380775,196,118.1988556,24.49614206,4490,13,856
383,212,118.2020267,24.49494015,239,118.2021601,24.49266759,398,13,1008
320,216,118.2034853,24.4949429,212,118.2020267,24.49494015,1159,13,1008
401,216,118.2034853,24.4949429,236,118.203781,24.49246709,199,13,1008
395,240,118.2003091,24.49058137,244,118.198852,24.49087384,36,13,1008
393,243,118.1993321,24.49272,244,118.198852,24.49087384,614,13,1008
489,244,118.198852,24.49087384,278,118.1964804,24.49125042,72,13,1008
531,251,118.2035872,24.48953466,297,118.2032897,24.48891166,305,13,453
441,255,118.1945341,24.49405849,259,118.1945043,24.49211796,199,13,1713
440,259,118.1945043,24.49211796,255,118.1945341,24.49405849,240,13,1713
444,260,118.1948307,24.49400823,258,118.1947818,24.49212855,501,13,856
1058,277,118.1947334,24.49136427,278,118.1964804,24.49125042,506,13,856
488,278,118.1964804,24.49125042,244,118.198852,24.49087384,470,13,1008
1057,278,118.1964804,24.49125042,277,118.1947334,24.49136427,36,13,856
495,279,118.19413,24.4902268,280,118.1938897,24.48882923,241,13,1008
503,280,118.1938897,24.48882923,283,118.1933238,24.48748071,1886,13,1008
498,281,118.191583,24.48935938,280,118.1938897,24.48882923,976,13,1008
512,288,118.1982475,24.48906232,244,118.198852,24.49087384,402,13,504
518,290,118.196225,24.48717114,289,118.1976334,24.48753149,201,13,504
530,297,118.2032897,24.48891166,251,118.2035872,24.48953466,140,13,453
548,301,118.2028478,24.48804985,304,118.2014941,24.48527326,363,13,1008
547,304,118.2014941,24.48527326,301,118.2028478,24.48804985,562,13,1008
641,343,118.2006789,24.4833226,304,118.2014941,24.48527326,17,13,1008
658,351,118.1932078,24.48599548,352,118.1948672,24.48532282,259,13,1008
657,352,118.1948672,24.48532282,351,118.1932078,24.48599548,72,13,1008
659,354,118.19802,24.48397351,353,118.1957568,24.48495669,2996,13,1008
661,355,118.1994517,24.48337049,354,118.19802,24.48397351,100,13,856
746,384,118.1918336,24.48386186,383,118.192428,24.48524636,72,13,1008
773,384,118.1918336,24.48386186,397,118.1907795,24.48161194,668,13,856
768,395,118.196897,24.48179809,354,118.19802,24.48397351,2404,13,856
766,395,118.196897,24.48179809,394,118.1951547,24.48245227,198,13,856
839,395,118.196897,24.48179809,419,118.1956802,24.47951568,470,13,1008
770,396,118.1907993,24.48244597,382,118.1915082,24.48390213,2380,13,856
772,397,118.1907795,24.48161194,384,118.1918336,24.48386186,1512,13,856
797,402,118.1925597,24.48081353,404,118.1918886,24.47963026,940,13,1008
796,404,118.1918886,24.47963026,402,118.1925597,24.48081353,199,13,1008
802,407,118.1904902,24.47663934,406,118.1912565,24.47807006,4813,13,1008
808,409,118.194148,24.48017916,402,118.1925597,24.48081353,2290,13,1008
838,419,118.1956802,24.47951568,395,118.196897,24.48179809,681,13,1008
836,419,118.1956802,24.47951568,409,118.194148,24.48017916,235,13,1008
1218,555,118.2029758,24.49384926,216,118.2034853,24.4949429,1246,13,199
1310,595,118.1954935,24.48098029,409,118.194148,24.48017916,1103,13,235
1312,596,118.198109,24.48259481,395,118.196897,24.48179809,916,13,235
1315,597,118.1993934,24.48199585,415,118.1981423,24.48120808,790,13,235
1319,599,118.1969684,24.48031433,419,118.1956802,24.47951568,334,13,235
1322,600,118.1981935,24.47982122,414,118.19933,24.48060843,235,13,235
1386,627,118.1910466,24.48835733,281,118.191583,24.48935938,1327,13,164
337,25,118.1960842,24.51082948,26,118.1946378,24.51064543,2562,14,1512
849,25,118.1960842,24.51082948,49,118.1980189,24.51098186,954,14,1285
1092,26,118.1946378,24.51064543,503,118.1933791,24.51140735,1344,14,504
471,31,118.1961226,24.5096796,32,118.1959306,24.50821225,996,14,2016
63,39,118.1996098,24.50650354,123,118.1994763,24.50495817,470,14,504
848,49,118.1980189,24.51098186,25,118.1960842,24.51082948,2391,14,1285
961,49,118.1980189,24.51098186,53,118.1979515,24.51209628,1221,14,352
960,53,118.1979515,24.51209628,49,118.1980189,24.51098186,840,14,352
982,54,118.1974916,24.51334934,53,118.1979515,24.51209628,980,14,428
106,113,118.203915,24.50423942,136,118.2033965,24.50272089,796,14,856
65,124,118.1976646,24.50497586,123,118.1994763,24.50495817,470,14,1008
82,124,118.1976646,24.50497586,130,118.1962564,24.50518584,322,14,856
72,126,118.1952792,24.50575812,33,118.1957203,24.50713071,1509,14,2016
85,130,118.1962564,24.50518584,129,118.1958833,24.50377013,261,14,1008
103,136,118.2033965,24.50272089,135,118.2018236,24.50323678,199,14,856
164,136,118.2033965,24.50272089,159,118.2029743,24.50066631,678,14,856
142,142,118.1958249,24.50185552,152,118.1965815,24.5002015,891,14,856
121,143,118.1943111,24.50197753,142,118.1958249,24.50185552,924,14,856
141,152,118.1965815,24.5002015,142,118.1958249,24.50185552,1755,14,856
154,152,118.1965815,24.5002015,156,118.1994072,24.50050697,868,14,1008
149,154,118.194589,24.49968586,143,118.1943111,24.50197753,705,14,2016
153,156,118.1994072,24.50050697,152,118.1965815,24.5002015,3352,14,1008
159,157,118.2012388,24.50061944,156,118.1994072,24.50050697,995,14,1008
175,164,118.2039431,24.50157962,138,118.2041252,24.5026688,51,14,705
253,166,118.204297,24.49922681,188,118.2049736,24.4973307,199,14,1008
223,176,118.2012049,24.49954814,180,118.1994123,24.49944483,199,14,1008
269,181,118.2014151,24.49800378,194,118.2001977,24.49778042,398,14,856
234,182,118.2033806,24.4969091,179,118.20293,24.49819044,306,14,1008
238,183,118.2032749,24.49825206,174,118.20319,24.49982378,109,14,1008
289,196,118.1988556,24.49614206,204,118.1992565,24.49380775,832,14,856
281,198,118.1951292,24.49700371,199,118.1946976,24.49528905,562,14,1411
280,199,118.1946976,24.49528905,198,118.1951292,24.49700371,11052,14,1411
435,199,118.1946976,24.49528905,255,118.1945341,24.49405849,1175,14,1713
288,204,118.1992565,24.49380775,196,118.1988556,24.49614206,4490,14,856
300,209,118.2008385,24.4956138,208,118.2006286,24.49690385,470,14,856
322,217,118.2038882,24.4949513,182,118.2033806,24.4969091,398,14,1008
405,235,118.2042993,24.49244035,245,118.2039044,24.49036031,363,14,856
376,238,118.2008087,24.49269072,206,118.2008194,24.49428777,235,14,1008
385,238,118.2008087,24.49269072,240,118.2003091,24.49058137,398,14,1008
395,240,118.2003091,24.49058137,244,118.198852,24.49087384,1160,14,1008
393,243,118.1993321,24.49272,244,118.198852,24.49087384,1266,14,1008
392,244,118.198852,24.49087384,243,118.1993321,24.49272,3826,14,1008
489,244,118.198852,24.49087384,278,118.1964804,24.49125042,2501,14,1008
421,245,118.2039044,24.49036031,251,118.2035872,24.48953466,36,14,403
434,255,118.1945341,24.49405849,199,118.1946976,24.49528905,5727,14,1713
441,255,118.1945341,24.49405849,259,118.1945043,24.49211796,724,14,1713
440,259,118.1945043,24.49211796,255,118.1945341,24.49405849,3602,14,1713
450,261,118.1929646,24.49479039,201,118.1932617,24.49569742,2079,14,705
473,266,118.192609,24.49357461,270,118.1927913,24.49265572,381,14,705
1058,277,118.1947334,24.49136427,278,118.1964804,24.49125042,1014,14,856
1057,278,118.1964804,24.49125042,277,118.1947334,24.49136427,2950,14,856
495,279,118.19413,24.4902268,280,118.1938897,24.48882923,434,14,1008
494,280,118.1938897,24.48882923,279,118.19413,24.4902268,1398,14,1008
503,280,118.1938897,24.48882923,283,118.1933238,24.48748071,109,14,1008
502,283,118.1933238,24.48748071,280,118.1938897,24.48882923,1139,14,1008
530,297,118.2032897,24.48891166,251,118.2035872,24.48953466,470,14,453
548,301,118.2028478,24.48804985,304,118.2014941,24.48527326,435,14,1008
547,304,118.2014941,24.48527326,301,118.2028478,24.48804985,470,14,1008
642,304,118.2014941,24.48527326,343,118.2006789,24.4833226,164,14,1008
641,343,118.2006789,24.4833226,304,118.2014941,24.48527326,470,14,1008
658,351,118.1932078,24.48599548,352,118.1948672,24.48532282,113,14,1008
657,352,118.1948672,24.48532282,351,118.1932078,24.48599548,2983,14,1008
688,363,118.1995556,24.48106168,362,118.2003233,24.48239022,126,14,856
771,382,118.1915082,24.48390213,396,118.1907993,24.48244597,770,14,856
773,384,118.1918336,24.48386186,397,118.1907795,24.48161194,201,14,856
759,390,118.1940636,24.48394469,391,118.1937282,24.48305447,436,14,554
763,391,118.1937282,24.48305447,392,118.193125,24.48200444,1374,14,705
764,393,118.1945519,24.48271123,391,118.1937282,24.48305447,470,14,554
772,397,118.1907795,24.48161194,384,118.1918336,24.48386186,579,14,856
808,409,118.194148,24.48017916,402,118.1925597,24.48081353,470,14,1008
838,419,118.1956802,24.47951568,395,118.196897,24.48179809,939,14,1008
1257,573,118.2029461,24.49119808,254,118.2024083,24.48988401,766,14,164
337,25,118.1960842,24.51082948,26,118.1946378,24.51064543,110,15,1512
849,25,118.1960842,24.51082948,49,118.1980189,24.51098186,55,15,1285
471,31,118.1961226,24.5096796,32,118.1959306,24.50821225,28,15,2016
470,32,118.1959306,24.50821225,31,118.1961226,24.5096796,5320,15,2016
983,53,118.1979515,24.51209628,54,118.1974916,24.51334934,352,15,428
982,54,118.1974916,24.51334934,53,118.1979515,24.51209628,420,15,428
1049,57,118.1987173,24.51533141,56,118.1975297,24.51456931,490,15,352
1071,58,118.1991109,24.5153855,57,118.1987173,24.51533141,490,15,100
1094,59,118.1993022,24.51561468,58,118.1991109,24.5153855,107,15,70
1393,71,118.2016504,24.51481484,72,118.2018427,24.51389338,663,15,554
20,101,118.2042224,24.50782179,102,118.2043085,24.50694379,328,15,554
72,126,118.1952792,24.50575812,33,118.1957203,24.50713071,1333,15,2016
87,131,118.1975214,24.50381595,129,118.1958833,24.50377013,235,15,1008
95,132,118.1992743,24.50380704,131,118.1975214,24.50381595,235,15,1008
99,134,118.2008175,24.50381376,132,118.1992743,24.50380704,398,15,1008
103,136,118.2033965,24.50272089,135,118.2018236,24.50323678,210,15,856
121,143,118.1943111,24.50197753,142,118.1958249,24.50185552,1072,15,856
141,152,118.1965815,24.5002015,142,118.1958249,24.50185552,146,15,856
144,152,118.1965815,24.5002015,153,118.1950299,24.49961974,199,15,1008
154,152,118.1965815,24.5002015,156,118.1994072,24.50050697,2712,15,1008
143,153,118.1950299,24.49961974,152,118.1965815,24.5002015,2208,15,1008
149,154,118.194589,24.49968586,143,118.1943111,24.50197753,1185,15,2016
155,156,118.1994072,24.50050697,141,118.1993983,24.50203491,833,15,1008
153,156,118.1994072,24.50050697,152,118.1965815,24.5002015,928,15,1008
163,159,118.2029743,24.50066631,136,118.2033965,24.50272089,761,15,856
174,162,118.2034446,24.50170228,163,118.2032421,24.50064899,586,15,705
223,176,118.2012049,24.49954814,180,118.1994123,24.49944483,995,15,1008
230,181,118.2014151,24.49800378,176,118.2012049,24.49954814,597,15,1008
289,196,118.1988556,24.49614206,204,118.1992565,24.49380775,832,15,856
281,198,118.1951292,24.49700371,199,118.1946976,24.49528905,1151,15,1411
435,199,118.1946976,24.49528905,255,118.1945341,24.49405849,470,15,1713
288,204,118.1992565,24.49380775,196,118.1988556,24.49614206,4217,15,856
383,212,118.2020267,24.49494015,239,118.2021601,24.49266759,363,15,1008
320,216,118.2034853,24.4949429,212,118.2020267,24.49494015,995,15,1008
401,216,118.2034853,24.4949429,236,118.203781,24.49246709,52,15,1008
371,234,118.2041566,24.49402049,235,118.2042993,24.49244035,200,15,1008
393,243,118.1993321,24.49272,244,118.198852,24.49087384,199,15,1008
392,244,118.198852,24.49087384,243,118.1993321,24.49272,908,15,1008
489,244,118.198852,24.49087384,278,118.1964804,24.49125042,614,15,1008
434,255,118.1945341,24.49405849,199,118.1946976,24.49528905,240,15,1713
440,259,118.1945043,24.49211796,255,118.1945341,24.49405849,80,15,1713
444,260,118.1948307,24.49400823,258,118.1947818,24.49212855,995,15,856
1058,277,118.1947334,24.49136427,278,118.1964804,24.49125042,418,15,856
488,278,118.1964804,24.49125042,244,118.198852,24.49087384,506,15,1008
1057,278,118.1964804,24.49125042,277,118.1947334,24.49136427,72,15,856
495,279,118.19413,24.4902268,280,118.1938897,24.48882923,199,15,1008
503,280,118.1938897,24.48882923,283,118.1933238,24.48748071,1217,15,1008
498,281,118.191583,24.48935938,280,118.1938897,24.48882923,869,15,1008
516,289,118.1976334,24.48753149,288,118.1982475,24.48906232,201,15,504
530,297,118.2032897,24.48891166,251,118.2035872,24.48953466,17,15,453
548,301,118.2028478,24.48804985,304,118.2014941,24.48527326,254,15,1008
547,304,118.2014941,24.48527326,301,118.2028478,24.48804985,487,15,1008
658,351,118.1932078,24.48599548,352,118.1948672,24.48532282,571,15,1008
659,354,118.19802,24.48397351,353,118.1957568,24.48495669,2504,15,1008
688,363,118.1995556,24.48106168,362,118.2003233,24.48239022,252,15,856
747,383,118.192428,24.48524636,384,118.1918336,24.48386186,278,15,1008
746,384,118.1918336,24.48386186,383,118.192428,24.48524636,933,15,1008
759,390,118.1940636,24.48394469,391,118.1937282,24.48305447,136,15,554
768,395,118.196897,24.48179809,354,118.19802,24.48397351,1362,15,856
839,395,118.196897,24.48179809,419,118.1956802,24.47951568,747,15,1008
770,396,118.1907993,24.48244597,382,118.1915082,24.48390213,1889,15,856
772,397,118.1907795,24.48161194,384,118.1918336,24.48386186,1469,15,856
796,404,118.1918886,24.47963026,402,118.1925597,24.48081353,199,15,1008
802,407,118.1904902,24.47663934,406,118.1912565,24.47807006,3385,15,1008
808,409,118.194148,24.48017916,402,118.1925597,24.48081353,1338,15,1008
836,419,118.1956802,24.47951568,409,118.194148,24.48017916,804,15,1008
1218,555,118.2029758,24.49384926,216,118.2034853,24.4949429,1345,15,199
1310,595,118.1954935,24.48098029,409,118.194148,24.48017916,334,15,235
1312,596,118.198109,24.48259481,395,118.196897,24.48179809,235,15,235
1315,597,118.1993934,24.48199585,415,118.1981423,24.48120808,234,15,235
1319,599,118.1969684,24.48031433,419,118.1956802,24.47951568,235,15,235
1322,600,118.1981935,24.47982122,414,118.19933,24.48060843,470,15,235
1386,627,118.1910466,24.48835733,281,118.191583,24.48935938,1312,15,164
337,25,118.1960842,24.51082948,26,118.1946378,24.51064543,4457,16,1512
849,25,118.1960842,24.51082948,49,118.1980189,24.51098186,1717,16,1285
1092,26,118.1946378,24.51064543,503,118.1933791,24.51140735,1245,16,504
471,31,118.1961226,24.5096796,32,118.1959306,24.50821225,629,16,2016
470,32,118.1959306,24.50821225,31,118.1961226,24.5096796,597,16,2016
63,39,118.1996098,24.50650354,123,118.1994763,24.50495817,235,16,504
848,49,118.1980189,24.51098186,25,118.1960842,24.51082948,840,16,1285
961,49,118.1980189,24.51098186,53,118.1979515,24.51209628,954,16,352
870,50,118.2003003,24.51108935,49,118.1980189,24.51098186,328,16,1285
960,53,118.1979515,24.51209628,49,118.1980189,24.51098186,980,16,352
983,53,118.1979515,24.51209628,54,118.1974916,24.51334934,1221,16,428
1421,73,118.2020638,24.5134641,86,118.2026397,24.51177062,252,16,856
1430,87,118.2023423,24.51144584,48,118.2010099,24.51102113,1226,16,1285
20,101,118.2042224,24.50782179,102,118.2043085,24.50694379,126,16,554
106,113,118.203915,24.50423942,136,118.2033965,24.50272089,796,16,856
65,124,118.1976646,24.50497586,123,118.1994763,24.50495817,235,16,1008
82,124,118.1976646,24.50497586,130,118.1962564,24.50518584,271,16,856
72,126,118.1952792,24.50575812,33,118.1957203,24.50713071,331,16,2016
85,130,118.1962564,24.50518584,129,118.1958833,24.50377013,322,16,1008
99,134,118.2008175,24.50381376,132,118.1992743,24.50380704,398,16,1008
103,136,118.2033965,24.50272089,135,118.2018236,24.50323678,199,16,856
164,136,118.2033965,24.50272089,159,118.2029743,24.50066631,597,16,856
109,138,118.2041252,24.5026688,118,118.2045291,24.50416993,51,16,1008
142,142,118.1958249,24.50185552,152,118.1965815,24.5002015,1012,16,856
121,143,118.1943111,24.50197753,142,118.1958249,24.50185552,705,16,856
141,152,118.1965815,24.5002015,142,118.1958249,24.50185552,2424,16,856
144,152,118.1965815,24.5002015,153,118.1950299,24.49961974,891,16,1008
154,152,118.1965815,24.5002015,156,118.1994072,24.50050697,2712,16,1008
153,156,118.1994072,24.50050697,152,118.1965815,24.5002015,3457,16,1008
159,157,118.2012388,24.50061944,156,118.1994072,24.50050697,987,16,1008
269,181,118.2014151,24.49800378,194,118.2001977,24.49778042,598,16,856
234,182,118.2033806,24.4969091,179,118.20293,24.49819044,398,16,1008
289,196,118.1988556,24.49614206,204,118.1992565,24.49380775,693,16,856
281,198,118.1951292,24.49700371,199,118.1946976,24.49528905,199,16,1411
280,199,118.1946976,24.49528905,198,118.1951292,24.49700371,7463,16,1411
435,199,118.1946976,24.49528905,255,118.1945341,24.49405849,761,16,1713
288,204,118.1992565,24.49380775,196,118.1988556,24.49614206,4217,16,856
300,209,118.2008385,24.4956138,208,118.2006286,24.49690385,470,16,856
322,217,118.2038882,24.4949513,182,118.2033806,24.4969091,199,16,1008
405,235,118.2042993,24.49244035,245,118.2039044,24.49036031,199,16,856
376,238,118.2008087,24.49269072,206,118.2008194,24.49428777,223,16,1008
385,238,118.2008087,24.49269072,240,118.2003091,24.49058137,597,16,1008
395,240,118.2003091,24.49058137,244,118.198852,24.49087384,1477,16,1008
393,243,118.1993321,24.49272,244,118.198852,24.49087384,705,16,1008
489,244,118.198852,24.49087384,278,118.1964804,24.49125042,2426,16,1008
421,245,118.2039044,24.49036031,251,118.2035872,24.48953466,363,16,403
531,251,118.2035872,24.48953466,297,118.2032897,24.48891166,36,16,453
434,255,118.1945341,24.49405849,199,118.1946976,24.49528905,3602,16,1713
441,255,118.1945341,24.49405849,259,118.1945043,24.49211796,379,16,1713
440,259,118.1945043,24.49211796,255,118.1945341,24.49405849,4371,16,1713
450,261,118.1929646,24.49479039,201,118.1932617,24.49569742,3049,16,705
473,266,118.192609,24.49357461,270,118.1927913,24.49265572,113,16,705
1058,277,118.1947334,24.49136427,278,118.1964804,24.49125042,762,16,856
488,278,118.1964804,24.49125042,244,118.198852,24.49087384,1014,16,1008
1057,278,118.1964804,24.49125042,277,118.1947334,24.49136427,2501,16,856
495,279,118.19413,24.4902268,280,118.1938897,24.48882923,302,16,1008
494,280,118.1938897,24.48882923,279,118.19413,24.4902268,1139,16,1008
503,280,118.1938897,24.48882923,283,118.1933238,24.48748071,434,16,1008
502,283,118.1933238,24.48748071,280,118.1938897,24.48882923,3417,16,1008
530,297,118.2032897,24.48891166,251,118.2035872,24.48953466,562,16,453
548,301,118.2028478,24.48804985,304,118.2014941,24.48527326,487,16,1008
547,304,118.2014941,24.48527326,301,118.2028478,24.48804985,487,16,1008
642,304,118.2014941,24.48527326,343,118.2006789,24.4833226,363,16,1008
641,343,118.2006789,24.4833226,304,118.2014941,24.48527326,705,16,1008
658,351,118.1932078,24.48599548,352,118.1948672,24.48532282,200,16,1008
657,352,118.1948672,24.48532282,351,118.1932078,24.48599548,2983,16,1008
689,362,118.2003233,24.48239022,363,118.1995556,24.48106168,164,16,856
771,382,118.1915082,24.48390213,396,118.1907993,24.48244597,1104,16,856
746,384,118.1918336,24.48386186,383,118.192428,24.48524636,579,16,1008
759,390,118.1940636,24.48394469,391,118.1937282,24.48305447,297,16,554
763,391,118.1937282,24.48305447,392,118.193125,24.48200444,906,16,705
764,393,118.1945519,24.48271123,391,118.1937282,24.48305447,198,16,554
768,395,118.196897,24.48179809,354,118.19802,24.48397351,2301,16,856
766,395,118.196897,24.48179809,394,118.1951547,24.48245227,109,16,856
772,397,118.1907795,24.48161194,384,118.1918336,24.48386186,1493,16,856
797,402,118.1925597,24.48081353,404,118.1918886,24.47963026,470,16,1008
838,419,118.1956802,24.47951568,395,118.196897,24.48179809,705,16,1008
1257,573,118.2029461,24.49119808,254,118.2024083,24.48988401,1312,16,164
1315,597,118.1993934,24.48199585,415,118.1981423,24.48120808,5,16,235
1092,26,118.1946378,24.51064543,503,118.1933791,24.51140735,55,17,504
471,31,118.1961226,24.5096796,32,118.1959306,24.50821225,1583,17,2016
470,32,118.1959306,24.50821225,31,118.1961226,24.5096796,1979,17,2016
71,33,118.1957203,24.50713071,126,118.1952792,24.50575812,711,17,2016
961,49,118.1980189,24.51098186,53,118.1979515,24.51209628,55,17,352
960,53,118.1979515,24.51209628,49,118.1980189,24.51098186,420,17,352
982,54,118.1974916,24.51334934,53,118.1979515,24.51209628,844,17,428
1049,57,118.1987173,24.51533141,56,118.1975297,24.51456931,490,17,352
1071,58,118.1991109,24.5153855,57,118.1987173,24.51533141,107,17,100
72,126,118.1952792,24.50575812,33,118.1957203,24.50713071,1194,17,2016
87,131,118.1975214,24.50381595,129,118.1958833,24.50377013,235,17,1008
95,132,118.1992743,24.50380704,131,118.1975214,24.50381595,235,17,1008
99,134,118.2008175,24.50381376,132,118.1992743,24.50380704,398,17,1008
105,136,118.2033965,24.50272089,113,118.203915,24.50423942,199,17,856
103,136,118.2033965,24.50272089,135,118.2018236,24.50323678,562,17,856
121,143,118.1943111,24.50197753,142,118.1958249,24.50185552,1185,17,856
141,152,118.1965815,24.5002015,142,118.1958249,24.50185552,928,17,856
154,152,118.1965815,24.5002015,156,118.1994072,24.50050697,2208,17,1008
143,153,118.1950299,24.49961974,152,118.1965815,24.5002015,2976,17,1008
149,154,118.194589,24.49968586,143,118.1943111,24.50197753,9658,17,2016
153,156,118.1994072,24.50050697,152,118.1965815,24.5002015,3457,17,1008
159,157,118.2012388,24.50061944,156,118.1994072,24.50050697,409,17,1008
163,159,118.2029743,24.50066631,136,118.2033965,24.50272089,398,17,856
223,176,118.2012049,24.49954814,180,118.1994123,24.49944483,1575,17,1008
230,181,118.2014151,24.49800378,176,118.2012049,24.49954814,597,17,1008
289,196,118.1988556,24.49614206,204,118.1992565,24.49380775,792,17,856
281,198,118.1951292,24.49700371,199,118.1946976,24.49528905,996,17,1411
280,199,118.1946976,24.49528905,198,118.1951292,24.49700371,240,17,1411
435,199,118.1946976,24.49528905,255,118.1945341,24.49405849,1151,17,1713
288,204,118.1992565,24.49380775,196,118.1988556,24.49614206,3826,17,856
